packet_id,device_time,host_time,x,y,z
14,599617368453.1824,1780930535664.799,-85,96,-1020
14,599617368453.1824,1780930535664.814,-87,95,-1023
14,599617368453.1824,1780930535664.829,-85,96,-1024
14,599617368453.1824,1780930535664.844,-83,95,-1024
14,599617368453.1824,1780930535664.8591,-84,96,-1027
14,599617368453.1824,1780930535664.874,-87,96,-1023
14,599617368453.1824,1780930535664.891,-83,97,-1022
14,599617368453.1824,1780930535664.906,-85,99,-1021
14,599617368453.1824,1780930535664.9211,-90,94,-1025
14,599617368453.1824,1780930535664.936,-81,93,-1021
14,599617368453.1824,1780930535664.9512,-84,94,-1019
14,599617368453.1824,1780930535664.9648,-91,93,-1020
14,599617368453.1824,1780930535664.98,-85,95,-1023
14,599617368453.1824,1780930535664.9949,-88,94,-1019
14,599617368453.1824,1780930535665.01,-84,98,-1023
14,599617368453.1824,1780930535665.065,-83,95,-1020
14,599617368453.1824,1780930535665.13,-84,97,-1024
14,599617368453.1824,1780930535665.15,-88,92,-1020
14,599617368453.1824,1780930535665.165,-84,93,-1020
14,599617368453.1824,1780930535665.181,-85,95,-1018
14,599617368453.1824,1780930535665.196,-87,95,-1022
14,599617368453.1824,1780930535665.211,-88,95,-1024
14,599617368453.1824,1780930535665.226,-84,93,-1021
14,599617368453.1824,1780930535665.242,-86,95,-1023
14,599617368453.1824,1780930535665.257,-83,94,-1022
15,599617368635.0391,1780930535935.426,-88,91,-1025
15,599617368635.0391,1780930535935.447,-86,95,-1019
15,599617368635.0391,1780930535935.453,-84,94,-1016
15,599617368635.0391,1780930535935.459,-84,94,-1017
15,599617368635.0391,1780930535935.465,-86,97,-1016
15,599617368635.0391,1780930535935.471,-88,97,-1019
15,599617368635.0391,1780930535935.477,-83,94,-1020
15,599617368635.0391,1780930535935.482,-84,94,-1017
15,599617368635.0391,1780930535935.488,-86,95,-1021
15,599617368635.0391,1780930535935.493,-87,93,-1020
15,599617368635.0391,1780930535935.499,-90,94,-1014
15,599617368635.0391,1780930535935.505,-87,93,-1024
15,599617368635.0391,1780930535935.5112,-85,97,-1022
15,599617368635.0391,1780930535935.517,-85,95,-1019
15,599617368635.0391,1780930535935.522,-83,95,-1018
15,599617368635.0391,1780930535935.528,-89,95,-1020
15,599617368635.0391,1780930535935.534,-90,96,-1024
15,599617368635.0391,1780930535935.539,-84,94,-1026
15,599617368635.0391,1780930535935.545,-85,94,-1025
15,599617368635.0391,1780930535935.55,-88,95,-1020
15,599617368635.0391,1780930535935.556,-84,96,-1019
15,599617368635.0391,1780930535935.562,-84,94,-1022
15,599617368635.0391,1780930535935.567,-88,95,-1019
15,599617368635.0391,1780930535935.579,-89,96,-1023
15,599617368635.0391,1780930535935.585,-87,94,-1023
15,599617368635.0391,1780930535935.591,-85,95,-1021
15,599617368635.0391,1780930535935.596,-86,96,-1018
15,599617368635.0391,1780930535935.602,-84,94,-1021
15,599617368635.0391,1780930535935.607,-86,95,-1017
15,599617368635.0391,1780930535935.635,-86,94,-1020
15,599617368635.0391,1780930535935.642,-86,95,-1021
15,599617368635.0391,1780930535935.647,-89,94,-1021
15,599617368635.0391,1780930535935.653,-84,94,-1026
15,599617368635.0391,1780930535935.659,-85,96,-1022
15,599617368635.0391,1780930535935.6848,-88,96,-1030
15,599617368635.0391,1780930535935.6948,-86,94,-1026
16,599617368816.8959,1780930536024.937,-82,98,-1022
16,599617368816.8959,1780930536024.976,-85,94,-1016
16,599617368816.8959,1780930536024.996,-87,94,-1022
16,599617368816.8959,1780930536025.019,-85,96,-1022
16,599617368816.8959,1780930536025.038,-86,96,-1026
16,599617368816.8959,1780930536025.058,-84,94,-1031
16,599617368816.8959,1780930536025.083,-83,95,-1030
16,599617368816.8959,1780930536025.103,-83,96,-1020
16,599617368816.8959,1780930536025.1218,-83,94,-1019
16,599617368816.8959,1780930536025.1418,-85,96,-1026
16,599617368816.8959,1780930536025.1611,-83,94,-1022
16,599617368816.8959,1780930536025.1802,-86,95,-1025
16,599617368816.8959,1780930536025.199,-86,95,-1023
16,599617368816.8959,1780930536025.219,-87,94,-1021
16,599617368816.8959,1780930536025.238,-86,96,-1023
16,599617368816.8959,1780930536025.257,-85,95,-1024
16,599617368816.8959,1780930536025.276,-88,96,-1021
16,599617368816.8959,1780930536025.3,-86,97,-1021
16,599617368816.8959,1780930536025.319,-88,95,-1018
16,599617368816.8959,1780930536025.3389,-88,95,-1015
16,599617368816.8959,1780930536025.358,-87,95,-1021
16,599617368816.8959,1780930536025.378,-85,95,-1023
16,599617368816.8959,1780930536025.397,-86,94,-1022
16,599617368816.8959,1780930536025.416,-86,96,-1020
16,599617368816.8959,1780930536025.435,-86,96,-1021
16,599617368816.8959,1780930536025.454,-86,98,-1020
16,599617368816.8959,1780930536025.4731,-85,94,-1023
16,599617368816.8959,1780930536025.493,-83,95,-1023
16,599617368816.8959,1780930536025.513,-86,94,-1017
16,599617368816.8959,1780930536025.532,-86,94,-1023
16,599617368816.8959,1780930536025.553,-85,94,-1021
16,599617368816.8959,1780930536025.572,-88,94,-1022
16,599617368816.8959,1780930536025.592,-89,93,-1021
16,599617368816.8959,1780930536025.6108,-87,94,-1018
16,599617368816.8959,1780930536025.63,-87,96,-1023
16,599617368816.8959,1780930536025.6492,-85,96,-1024
17,599617368998.7222,1780930536250.366,-86,91,-1022
17,599617368998.7222,1780930536250.3818,-88,92,-1019
17,599617368998.7222,1780930536250.388,-87,93,-1019
17,599617368998.7222,1780930536250.394,-85,96,-1021
17,599617368998.7222,1780930536250.3992,-89,95,-1021
17,599617368998.7222,1780930536250.405,-87,96,-1024
17,599617368998.7222,1780930536250.4111,-84,96,-1020
17,599617368998.7222,1780930536250.417,-84,94,-1022
17,599617368998.7222,1780930536250.427,-83,96,-1024
17,599617368998.7222,1780930536250.44,-86,93,-1023
17,599617368998.7222,1780930536250.453,-84,96,-1021
17,599617368998.7222,1780930536250.4648,-87,96,-1020
17,599617368998.7222,1780930536250.478,-86,94,-1019
17,599617368998.7222,1780930536250.491,-84,93,-1017
17,599617368998.7222,1780930536250.5032,-83,95,-1025
17,599617368998.7222,1780930536250.5159,-86,94,-1023
17,599617368998.7222,1780930536250.528,-86,93,-1023
17,599617368998.7222,1780930536250.541,-84,94,-1022
17,599617368998.7222,1780930536250.5542,-85,93,-1019
17,599617368998.7222,1780930536250.567,-86,97,-1021
17,599617368998.7222,1780930536250.59,-86,96,-1018
17,599617368998.7222,1780930536250.603,-83,96,-1021
17,599617368998.7222,1780930536250.616,-86,94,-1020
17,599617368998.7222,1780930536250.628,-84,95,-1021
17,599617368998.7222,1780930536250.641,-85,96,-1026
17,599617368998.7222,1780930536250.653,-86,97,-1026
17,599617368998.7222,1780930536250.666,-88,96,-1020
17,599617368998.7222,1780930536250.678,-84,95,-1017
17,599617368998.7222,1780930536250.691,-81,94,-1015
17,599617368998.7222,1780930536250.709,-85,95,-1018
17,599617368998.7222,1780930536250.723,-85,97,-1022
17,599617368998.7222,1780930536250.735,-86,94,-1023
17,599617368998.7222,1780930536250.7478,-88,96,-1027
17,599617368998.7222,1780930536250.761,-85,96,-1026
17,599617368998.7222,1780930536250.815,-84,94,-1026
17,599617368998.7222,1780930536250.8308,-87,95,-1024
18,599617369180.5483,1780930536520.656,-88,93,-1019
18,599617369180.5483,1780930536520.678,-85,94,-1019
18,599617369180.5483,1780930536520.685,-88,95,-1021
18,599617369180.5483,1780930536520.691,-89,95,-1023
18,599617369180.5483,1780930536520.696,-86,96,-1022
18,599617369180.5483,1780930536520.702,-84,96,-1017
18,599617369180.5483,1780930536520.708,-87,96,-1023
18,599617369180.5483,1780930536520.714,-83,95,-1023
18,599617369180.5483,1780930536520.7231,-89,96,-1023
18,599617369180.5483,1780930536520.729,-86,94,-1021
18,599617369180.5483,1780930536520.735,-87,95,-1018
18,599617369180.5483,1780930536520.74,-85,93,-1017
18,599617369180.5483,1780930536520.746,-84,95,-1023
18,599617369180.5483,1780930536520.752,-90,94,-1019
18,599617369180.5483,1780930536520.757,-86,93,-1019
18,599617369180.5483,1780930536520.763,-82,96,-1019
18,599617369180.5483,1780930536520.7678,-85,93,-1023
18,599617369180.5483,1780930536520.774,-86,96,-1020
18,599617369180.5483,1780930536520.78,-90,96,-1017
18,599617369180.5483,1780930536520.7852,-90,94,-1024
18,599617369180.5483,1780930536520.791,-85,96,-1021
18,599617369180.5483,1780930536520.797,-83,97,-1022
18,599617369180.5483,1780930536520.803,-84,96,-1021
18,599617369180.5483,1780930536520.8079,-84,95,-1019
18,599617369180.5483,1780930536520.814,-86,94,-1025
18,599617369180.5483,1780930536520.823,-84,95,-1023
18,599617369180.5483,1780930536520.8289,-84,96,-1020
18,599617369180.5483,1780930536520.835,-83,94,-1020
18,599617369180.5483,1780930536520.8398,-83,94,-1021
18,599617369180.5483,1780930536520.846,-84,95,-1018
18,599617369180.5483,1780930536520.8508,-86,94,-1022
18,599617369180.5483,1780930536520.8572,-85,95,-1021
18,599617369180.5483,1780930536520.863,-86,97,-1019
18,599617369180.5483,1780930536520.869,-86,95,-1022
18,599617369180.5483,1780930536520.874,-83,94,-1022
18,599617369180.5483,1780930536520.88,-85,95,-1021
19,599617369362.3746,1780930536611.791,-87,99,-1020
19,599617369362.3746,1780930536611.824,-84,95,-1019
19,599617369362.3746,1780930536611.8381,-83,96,-1021
19,599617369362.3746,1780930536611.851,-88,96,-1020
19,599617369362.3746,1780930536611.864,-85,96,-1024
19,599617369362.3746,1780930536611.877,-82,94,-1021
19,599617369362.3746,1780930536611.8901,-87,96,-1021
19,599617369362.3746,1780930536611.9028,-84,93,-1021
19,599617369362.3746,1780930536611.915,-87,97,-1023
19,599617369362.3746,1780930536611.928,-88,95,-1019
19,599617369362.3746,1780930536611.94,-89,96,-1025
19,599617369362.3746,1780930536611.9531,-88,96,-1023
19,599617369362.3746,1780930536611.9648,-92,94,-1023
19,599617369362.3746,1780930536611.977,-87,96,-1024
19,599617369362.3746,1780930536611.989,-88,95,-1020
19,599617369362.3746,1780930536612.002,-88,94,-1022
19,599617369362.3746,1780930536612.0142,-84,96,-1021
19,599617369362.3746,1780930536612.0269,-84,94,-1019
19,599617369362.3746,1780930536612.039,-87,93,-1019
19,599617369362.3746,1780930536612.051,-86,95,-1022
19,599617369362.3746,1780930536612.064,-88,97,-1017
19,599617369362.3746,1780930536612.077,-84,94,-1019
19,599617369362.3746,1780930536612.0889,-86,97,-1021
19,599617369362.3746,1780930536612.102,-86,96,-1021
19,599617369362.3746,1780930536612.114,-83,96,-1021
19,599617369362.3746,1780930536612.1262,-84,96,-1020
19,599617369362.3746,1780930536612.139,-84,95,-1019
19,599617369362.3746,1780930536612.151,-82,93,-1021
19,599617369362.3746,1780930536612.164,-87,95,-1023
19,599617369362.3746,1780930536612.176,-88,95,-1019
19,599617369362.3746,1780930536612.189,-84,93,-1021
19,599617369362.3746,1780930536612.207,-86,95,-1027
19,599617369362.3746,1780930536612.22,-85,96,-1020
19,599617369362.3746,1780930536612.232,-86,95,-1023
19,599617369362.3746,1780930536612.245,-83,94,-1021
19,599617369362.3746,1780930536612.269,-86,95,-1021
20,599617369544.2009,1780930536834.825,-91,97,-1018
20,599617369544.2009,1780930536834.848,-88,95,-1023
20,599617369544.2009,1780930536834.858,-88,98,-1020
20,599617369544.2009,1780930536834.869,-88,96,-1018
20,599617369544.2009,1780930536834.878,-85,97,-1020
20,599617369544.2009,1780930536834.889,-91,97,-1022
20,599617369544.2009,1780930536834.898,-88,95,-1020
20,599617369544.2009,1780930536834.907,-85,96,-1025
20,599617369544.2009,1780930536834.916,-88,94,-1022
20,599617369544.2009,1780930536834.924,-89,93,-1023
20,599617369544.2009,1780930536834.933,-83,95,-1022
20,599617369544.2009,1780930536834.9421,-86,94,-1021
20,599617369544.2009,1780930536834.951,-83,95,-1022
20,599617369544.2009,1780930536834.96,-90,94,-1016
20,599617369544.2009,1780930536834.969,-87,92,-1023
20,599617369544.2009,1780930536834.978,-87,94,-1018
20,599617369544.2009,1780930536834.9868,-84,95,-1018
20,599617369544.2009,1780930536834.995,-86,93,-1019
20,599617369544.2009,1780930536835.0042,-86,93,-1019
20,599617369544.2009,1780930536835.013,-85,93,-1023
20,599617369544.2009,1780930536835.031,-89,96,-1020
20,599617369544.2009,1780930536835.04,-86,94,-1023
20,599617369544.2009,1780930536835.0488,-85,95,-1021
20,599617369544.2009,1780930536835.0571,-89,96,-1022
20,599617369544.2009,1780930536835.0662,-87,95,-1021
20,599617369544.2009,1780930536835.075,-88,96,-1018
20,599617369544.2009,1780930536835.084,-86,95,-1015
20,599617369544.2009,1780930536835.093,-87,94,-1022
20,599617369544.2009,1780930536835.1008,-86,94,-1027
20,599617369544.2009,1780930536835.1099,-87,93,-1023
20,599617369544.2009,1780930536835.119,-89,96,-1023
20,599617369544.2009,1780930536835.1282,-88,95,-1030
20,599617369544.2009,1780930536835.137,-88,93,-1030
20,599617369544.2009,1780930536835.145,-86,93,-1021
20,599617369544.2009,1780930536835.154,-88,91,-1018
20,599617369544.2009,1780930536835.163,-85,91,-1015
21,599617369726.0881,1780930536970.772,-84,94,-1019
21,599617369726.0881,1780930536970.813,-83,96,-1022
21,599617369726.0881,1780930536970.835,-88,96,-1030
21,599617369726.0881,1780930536970.855,-86,97,-1029
21,599617369726.0881,1780930536970.886,-88,94,-1021
21,599617369726.0881,1780930536970.919,-86,96,-1016
21,599617369726.0881,1780930536970.946,-82,95,-1021
21,599617369726.0881,1780930536970.973,-89,94,-1019
21,599617369726.0881,1780930536971.0,-88,93,-1027
21,599617369726.0881,1780930536971.0269,-87,96,-1023
21,599617369726.0881,1780930536971.053,-88,94,-1023
21,599617369726.0881,1780930536971.079,-86,93,-1023
21,599617369726.0881,1780930536971.106,-91,95,-1019
21,599617369726.0881,1780930536971.132,-86,93,-1020
21,599617369726.0881,1780930536971.165,-93,95,-1021
21,599617369726.0881,1780930536971.2788,-86,94,-1020
21,599617369726.0881,1780930536971.2998,-92,94,-1020
21,599617369726.0881,1780930536971.3188,-88,92,-1017
21,599617369726.0881,1780930536971.3381,-89,93,-1020
21,599617369726.0881,1780930536971.3582,-87,95,-1017
21,599617369726.0881,1780930536971.3782,-87,96,-1020
21,599617369726.0881,1780930536971.498,-91,94,-1022
21,599617369726.0881,1780930536971.544,-87,94,-1023
21,599617369726.0881,1780930536971.564,-86,95,-1018
21,599617369726.0881,1780930536971.584,-92,94,-1023
21,599617369726.0881,1780930536971.603,-88,95,-1018
21,599617369726.0881,1780930536971.622,-87,93,-1023
21,599617369726.0881,1780930536971.641,-86,94,-1022
21,599617369726.0881,1780930536971.76,-90,96,-1021
21,599617369726.0881,1780930536971.7869,-86,94,-1026
21,599617369726.0881,1780930536971.8079,-90,96,-1027
21,599617369726.0881,1780930536971.831,-89,95,-1023
21,599617369726.0881,1780930536971.851,-89,94,-1022
21,599617369726.0881,1780930536971.872,-87,96,-1025
21,599617369726.0881,1780930536971.983,-89,95,-1019
21,599617369726.0881,1780930536972.006,-88,94,-1017
22,599617369908.006,1780930537152.052,-84,96,-1015
22,599617369908.006,1780930537152.113,-90,95,-1022
22,599617369908.006,1780930537152.144,-89,95,-1020
22,599617369908.006,1780930537152.172,-86,94,-1020
22,599617369908.006,1780930537152.205,-89,96,-1021
22,599617369908.006,1780930537152.2651,-85,95,-1020
22,599617369908.006,1780930537152.292,-86,94,-1020
22,599617369908.006,1780930537152.3188,-87,93,-1024
22,599617369908.006,1780930537152.346,-88,93,-1016
22,599617369908.006,1780930537152.373,-87,95,-1017
22,599617369908.006,1780930537152.401,-90,95,-1022
22,599617369908.006,1780930537152.427,-88,93,-1021
22,599617369908.006,1780930537152.4539,-91,95,-1025
22,599617369908.006,1780930537152.481,-85,92,-1025
22,599617369908.006,1780930537152.507,-88,94,-1024
22,599617369908.006,1780930537152.533,-91,95,-1024
22,599617369908.006,1780930537152.561,-87,93,-1023
22,599617369908.006,1780930537152.588,-88,93,-1020
22,599617369908.006,1780930537152.615,-89,95,-1024
22,599617369908.006,1780930537152.642,-91,94,-1018
22,599617369908.006,1780930537152.669,-88,93,-1017
22,599617369908.006,1780930537152.6958,-91,95,-1022
22,599617369908.006,1780930537152.732,-90,93,-1029
22,599617369908.006,1780930537152.759,-91,93,-1017
22,599617369908.006,1780930537152.7861,-91,93,-1009
22,599617369908.006,1780930537152.813,-89,93,-1013
22,599617369908.006,1780930537152.8398,-92,93,-1021
22,599617369908.006,1780930537152.866,-88,94,-1024
22,599617369908.006,1780930537152.893,-90,93,-1021
22,599617369908.006,1780930537152.92,-85,93,-1027
22,599617369908.006,1780930537152.946,-85,95,-1020
22,599617369908.006,1780930537152.973,-88,95,-1025
22,599617369908.006,1780930537153.0,-89,94,-1026
22,599617369908.006,1780930537153.0261,-89,93,-1022
22,599617369908.006,1780930537153.053,-86,95,-1025
22,599617369908.006,1780930537153.079,-91,93,-1017
23,599617370089.9237,1780930537373.768,-88,97,-1019
23,599617370089.9237,1780930537373.79,-87,94,-1021
23,599617370089.9237,1780930537373.796,-88,93,-1025
23,599617370089.9237,1780930537373.802,-89,94,-1025
23,599617370089.9237,1780930537373.8079,-90,92,-1017
23,599617370089.9237,1780930537373.815,-89,96,-1020
23,599617370089.9237,1780930537373.821,-85,96,-1025
23,599617370089.9237,1780930537373.826,-84,95,-1018
23,599617370089.9237,1780930537373.832,-89,92,-1016
23,599617370089.9237,1780930537373.837,-91,94,-1019
23,599617370089.9237,1780930537373.843,-87,95,-1019
23,599617370089.9237,1780930537373.8489,-87,95,-1018
23,599617370089.9237,1780930537373.854,-89,95,-1020
23,599617370089.9237,1780930537373.8599,-88,95,-1022
23,599617370089.9237,1780930537373.866,-91,96,-1021
23,599617370089.9237,1780930537373.871,-86,94,-1013
23,599617370089.9237,1780930537373.877,-85,94,-1017
23,599617370089.9237,1780930537373.882,-85,93,-1021
23,599617370089.9237,1780930537373.888,-89,96,-1023
23,599617370089.9237,1780930537373.894,-89,95,-1021
23,599617370089.9237,1780930537373.899,-85,95,-1026
23,599617370089.9237,1780930537373.905,-93,94,-1021
23,599617370089.9237,1780930537373.911,-90,97,-1019
23,599617370089.9237,1780930537373.916,-90,93,-1021
23,599617370089.9237,1780930537373.922,-90,96,-1026
23,599617370089.9237,1780930537373.927,-89,95,-1023
23,599617370089.9237,1780930537373.933,-91,94,-1024
23,599617370089.9237,1780930537373.938,-89,95,-1022
23,599617370089.9237,1780930537373.944,-85,96,-1020
23,599617370089.9237,1780930537373.95,-88,95,-1020
23,599617370089.9237,1780930537373.955,-90,93,-1019
23,599617370089.9237,1780930537373.961,-89,96,-1021
23,599617370089.9237,1780930537373.966,-92,95,-1021
23,599617370089.9237,1780930537373.979,-87,95,-1019
23,599617370089.9237,1780930537373.985,-89,95,-1021
23,599617370089.9237,1780930537373.99,-91,94,-1022
24,599617370271.7805,1780930537510.373,-85,94,-1018
24,599617370271.7805,1780930537510.387,-91,95,-1017
24,599617370271.7805,1780930537510.3928,-86,92,-1021
24,599617370271.7805,1780930537510.3992,-93,95,-1027
24,599617370271.7805,1780930537510.404,-88,94,-1024
24,599617370271.7805,1780930537510.4102,-91,94,-1021
24,599617370271.7805,1780930537510.415,-89,96,-1018
24,599617370271.7805,1780930537510.4202,-89,93,-1016
24,599617370271.7805,1780930537510.425,-91,91,-1015
24,599617370271.7805,1780930537510.4312,-91,94,-1015
24,599617370271.7805,1780930537510.445,-91,95,-1023
24,599617370271.7805,1780930537510.4521,-85,96,-1023
24,599617370271.7805,1780930537510.457,-89,97,-1024
24,599617370271.7805,1780930537510.463,-87,95,-1025
24,599617370271.7805,1780930537510.468,-87,93,-1021
24,599617370271.7805,1780930537510.473,-91,95,-1023
24,599617370271.7805,1780930537510.478,-84,93,-1019
24,599617370271.7805,1780930537510.484,-90,92,-1024
24,599617370271.7805,1780930537510.489,-92,94,-1024
24,599617370271.7805,1780930537510.494,-87,96,-1026
24,599617370271.7805,1780930537510.499,-87,94,-1025
24,599617370271.7805,1780930537510.504,-91,94,-1022
24,599617370271.7805,1780930537510.509,-90,95,-1018
24,599617370271.7805,1780930537510.514,-90,93,-1017
24,599617370271.7805,1780930537510.519,-91,94,-1018
24,599617370271.7805,1780930537510.524,-87,95,-1019
24,599617370271.7805,1780930537510.53,-89,93,-1016
24,599617370271.7805,1780930537510.535,-88,96,-1018
24,599617370271.7805,1780930537510.54,-85,95,-1018
24,599617370271.7805,1780930537510.545,-88,94,-1019
24,599617370271.7805,1780930537510.55,-85,96,-1022
24,599617370271.7805,1780930537510.556,-85,94,-1020
24,599617370271.7805,1780930537510.561,-89,95,-1023
24,599617370271.7805,1780930537510.566,-90,94,-1021
24,599617370271.7805,1780930537510.571,-89,94,-1017
24,599617370271.7805,1780930537510.576,-88,93,-1022
25,599617370453.6068,1780930537692.041,-89,94,-1015
25,599617370453.6068,1780930537692.058,-89,94,-1022
25,599617370453.6068,1780930537692.065,-87,95,-1022
25,599617370453.6068,1780930537692.07,-88,94,-1019
25,599617370453.6068,1780930537692.076,-87,94,-1019
25,599617370453.6068,1780930537692.082,-85,95,-1023
25,599617370453.6068,1780930537692.089,-89,94,-1020
25,599617370453.6068,1780930537692.095,-86,94,-1023
25,599617370453.6068,1780930537692.101,-89,94,-1019
25,599617370453.6068,1780930537692.106,-88,95,-1019
25,599617370453.6068,1780930537692.112,-84,95,-1018
25,599617370453.6068,1780930537692.118,-85,94,-1021
25,599617370453.6068,1780930537692.123,-88,95,-1021
25,599617370453.6068,1780930537692.173,-86,97,-1023
25,599617370453.6068,1780930537692.183,-88,95,-1018
25,599617370453.6068,1780930537692.189,-89,94,-1020
25,599617370453.6068,1780930537692.1948,-89,98,-1021
25,599617370453.6068,1780930537692.201,-89,95,-1019
25,599617370453.6068,1780930537692.2058,-88,94,-1021
25,599617370453.6068,1780930537692.2122,-86,95,-1017
25,599617370453.6068,1780930537692.218,-87,93,-1018
25,599617370453.6068,1780930537692.2231,-89,96,-1025
25,599617370453.6068,1780930537692.229,-90,95,-1026
25,599617370453.6068,1780930537692.235,-85,94,-1026
25,599617370453.6068,1780930537692.241,-87,96,-1027
25,599617370453.6068,1780930537692.2458,-90,97,-1020
25,599617370453.6068,1780930537692.252,-88,94,-1022
25,599617370453.6068,1780930537692.425,-88,96,-1016
25,599617370453.6068,1780930537692.531,-90,95,-1013
25,599617370453.6068,1780930537692.537,-87,95,-1015
25,599617370453.6068,1780930537692.543,-89,96,-1028
25,599617370453.6068,1780930537692.549,-91,96,-1031
25,599617370453.6068,1780930537692.555,-91,96,-1027
25,599617370453.6068,1780930537692.562,-87,94,-1019
25,599617370453.6068,1780930537692.568,-83,96,-1019
25,599617370453.6068,1780930537692.574,-88,96,-1018
26,599617370635.494,1780930537870.468,-81,93,-1021
26,599617370635.494,1780930537870.488,-88,94,-1020
26,599617370635.494,1780930537870.494,-85,95,-1024
26,599617370635.494,1780930537870.5,-86,94,-1026
26,599617370635.494,1780930537870.506,-87,96,-1019
26,599617370635.494,1780930537870.512,-87,96,-1021
26,599617370635.494,1780930537870.519,-89,94,-1021
26,599617370635.494,1780930537870.524,-92,95,-1022
26,599617370635.494,1780930537870.5298,-89,96,-1019
26,599617370635.494,1780930537870.535,-88,95,-1016
26,599617370635.494,1780930537870.541,-86,96,-1020
26,599617370635.494,1780930537870.547,-86,96,-1020
26,599617370635.494,1780930537870.552,-84,96,-1021
26,599617370635.494,1780930537870.558,-86,93,-1021
26,599617370635.494,1780930537870.563,-85,94,-1022
26,599617370635.494,1780930537870.569,-86,92,-1017
26,599617370635.494,1780930537870.575,-84,96,-1019
26,599617370635.494,1780930537870.586,-85,92,-1016
26,599617370635.494,1780930537870.592,-85,95,-1020
26,599617370635.494,1780930537870.5981,-87,94,-1016
26,599617370635.494,1780930537870.603,-84,93,-1019
26,599617370635.494,1780930537870.6091,-88,95,-1023
26,599617370635.494,1780930537870.614,-89,95,-1019
26,599617370635.494,1780930537870.62,-88,96,-1018
26,599617370635.494,1780930537870.626,-84,96,-1023
26,599617370635.494,1780930537870.6309,-88,92,-1023
26,599617370635.494,1780930537870.637,-88,97,-1022
26,599617370635.494,1780930537870.6418,-86,93,-1025
26,599617370635.494,1780930537870.648,-87,95,-1022
26,599617370635.494,1780930537870.6528,-86,94,-1025
26,599617370635.494,1780930537870.6592,-86,93,-1022
26,599617370635.494,1780930537870.6638,-85,95,-1025
26,599617370635.494,1780930537870.6702,-87,94,-1022
26,599617370635.494,1780930537870.676,-87,93,-1023
26,599617370635.494,1780930537870.6812,-85,95,-1018
26,599617370635.494,1780930537870.687,-89,96,-1018
